num	id	name	numlines	numwords
683	te0054-09	Aquitofel.	3	16
684	te0054-02	Absalon.	1	6
685	te0054-09	Aquitofel.	2	7
686	te0054-12	Ensay.	3	13
687	te0054-02	Absalon.	1	3
688	te0054-12	Ensay.	8	31
689	te0054-02	Absalon.	13	60
690	te0054-09	Aquitofel.	8	39
691	te0054-12	Ensay.	25	118
692	te0054-02	Absalon.	4	15
693	te0054-09	Aquitofel.	2	6
694	te0054-02	Absalon.	4	16
695	te0054-09	Aquitofel.	3	8
696	te0054-02	Absalon.	6	27
697	te0054-09	Aquitofel.	30	148
698	te0054-03	Salomon.	1	8
699	te0054-04	Adonias.	1	7
700	te0054-01	Ioab.	2	12
701	te0054-00	El Rey Dauid.	4	23
702	te0054-04	Adonias.	2	9
703	te0054-03	Salomon.	2	10
704	te0054-01	Ioab.	4	22
705	te0054-00	El Rey Dauid.	5	30
706	te0054-01	Ioab.	1	6
707	te0054-04	Adonias.	1	2
708	te0054-03	Salomon.	2	10
709	te0054-00	El Rey Dauid.	8	47
710	te0054-11	Semey.	3	23
711	te0054-00	El Rey Dauid.	5	34
712	te0054-11	Semey.	2	13
713	te0054-00	El Rey Dauid.	2	11
714	te0054-11	Semey.	2	14
715	te0054-12	Ensay.	3	15
716	te0054-00	El Rey Dauid.	9	64
717	te0054-12	Ensay.	2	8
718	te0054-00	El Rey Dauid.	4	20
719	te0054-12	Ensay.	3	18
720	te0054-00	El Rey Dauid.	6	40
721	te0054-12	Ensay.	2	9
722	te0054-00	El Rey Dauid.	2	8
723	te0054-12	Ensay.	7	44
724	te0054-01	Ioab.	1	8
725	te0054-00	El Rey Dauid.	3	20
726	te0054-01	Ioab.	2	13
727	te0054-03	Salomon.	2	10
728	te0054-00	El Rey Dauid.	10	70
729	te0054-01	Ioab.	2	8
730	te0054-03	Salomon.	2	4
731	te0054-00	El Rey Dauid.	1	6
732	te0054-04	Adonias.	1	5
733	te0054-00	El Rey Dauid.	4	23
734	te0054-01	Ioab.	1	4
735	te0054-00	El Rey Dauid.	3	9
736	te0054-03	Salomon.	1	4
737	te0054-00	El Rey Dauid.	1	5
738	te0054-04	Adonias.	3	17
739	te0054-00	El Rey Dauid.	1	1
740	te0054-01	Ioab.	1	1
741	te0054-00	El Rey Dauid.	8	51
742	te0054-01	Ioab.	1	8
743	te0054-00	El Rey Dauid.	1	7
744	te0054-02	Absalon.	28	133
745	te0054-98	(unknown)	1	2
746	te0054-14	Vnos.	1	2
747	te0054-93	(unknown)	1	6
748	te0054-02	Absalon.	18	90
749	te0054-98	(unknown)	1	2
750	te0054-98	(unknown)	1	2
751	te0054-93	(unknown)	1	6
752	te0054-12	Ensay.	3	17
753	te0054-01	Ioab.	1	3
754	te0054-12	Ensay.	3	12
755	te0054-01	Ioab.	4	19
756	te0054-12	Ensay.	4	26
757	te0054-01	Ioab.	10	47
758	te0054-98	(unknown)	1	2
759	te0054-01	Ioab.	3	13
760	te0054-02	Absalon.	1	3
761	te0054-01	Ioab.	7	32
762	te0054-02	Absalon.	5	25
763	te0054-01	Ioab.	4	14
764	te0054-12	Ensay.	1	4
765	te0054-08	Teuia.	1	5
