num	id	name	numlines	numwords
1	te0463-01	Chinchilla lacayo.	3	14
2	te0463-00	Don Rodrigo Giron.	1	5
3	te0463-01	Chinchilla lacayo.	5	22
4	te0463-00	Don Rodrigo Giron.	2	7
5	te0463-01	Chinchilla lacayo.	13	69
6	te0463-03	Diana Condesa.	4	17
7	te0463-01	Chinchilla lacayo.	1	5
8	te0463-03	Diana Condesa.	1	3
9	te0463-01	Chinchilla lacayo.	36	167
10	te0463-03	Diana Condesa.	2	12
11	te0463-01	Chinchilla lacayo.	2	9
12	te0463-03	Diana Condesa.	3	18
13	te0463-01	Chinchilla lacayo.	11	47
14	te0463-03	Diana Condesa.	2	6
15	te0463-01	Chinchilla lacayo.	1	5
16	te0463-03	Diana Condesa.	1	6
17	te0463-01	Chinchilla lacayo.	3	12
18	te0463-00	Don Rodrigo Giron.	3	13
19	te0463-01	Chinchilla lacayo.	12	46
20	te0463-03	Diana Condesa.	1	2
21	te0463-01	Chinchilla lacayo.	2	7
22	te0463-00	Don Rodrigo Giron.	2	8
23	te0463-01	Chinchilla lacayo.	7	28
24	te0463-00	Don Rodrigo Giron.	3	11
25	te0463-01	Chinchilla lacayo.	2	9
26	te0463-00	Don Rodrigo Giron.	1	5
27	te0463-01	Chinchilla lacayo.	1	6
28	te0463-00	Don Rodrigo Giron.	2	11
29	te0463-01	Chinchilla lacayo.	10	43
30	te0463-02	Roberto.	10	45
31	te0463-01	Chinchilla lacayo.	11	51
32	te0463-00	Don Rodrigo Giron.	8	41
33	te0463-06	Liberio viejo.	1	1
34	te0463-02	Roberto.	1	4
35	te0463-06	Liberio viejo.	5	26
36	te0463-00	Don Rodrigo Giron.	1	3
37	te0463-06	Liberio viejo.	2	10
38	te0463-00	Don Rodrigo Giron.	1	3
39	te0463-06	Liberio viejo.	3	14
40	te0463-01	Chinchilla lacayo.	1	5
41	te0463-07	Clavela dama.	1	4
42	te0463-00	Don Rodrigo Giron.	2	7
43	te0463-01	Chinchilla lacayo.	2	6
44	te0463-00	Don Rodrigo Giron.	1	3
45	te0463-01	Chinchilla lacayo.	1	6
46	te0463-06	Liberio viejo.	2	5
47	te0463-01	Chinchilla lacayo.	2	10
48	te0463-06	Liberio viejo.	1	5
49	te0463-00	Don Rodrigo Giron.	2	11
50	te0463-01	Chinchilla lacayo.	1	1
51	te0463-07	Clavela dama.	1	4
52	te0463-00	Don Rodrigo Giron.	3	11
53	te0463-06	Liberio viejo.	5	18
54	te0463-00	Don Rodrigo Giron.	1	1
55	te0463-01	Chinchilla lacayo.	14	58
56	te0463-06	Liberio viejo.	4	19
57	te0463-03	Diana Condesa.	2	5
58	te0463-06	Liberio viejo.	3	9
59	te0463-01	Chinchilla lacayo.	1	6
60	te0463-06	Liberio viejo.	6	30
61	te0463-01	Chinchilla lacayo.	2	8
62	te0463-00	Don Rodrigo Giron.	1	5
63	te0463-01	Chinchilla lacayo.	44	198
64	te0463-06	Liberio viejo.	1	4
65	te0463-07	Clavela dama.	1	4
66	te0463-00	Don Rodrigo Giron.	4	21
67	te0463-06	Liberio viejo.	3	11
68	te0463-08	Lucrecia criada.	2	7
69	te0463-00	Don Rodrigo Giron.	1	4
70	te0463-01	Chinchilla lacayo.	1	3
71	te0463-06	Liberio viejo.	2	9
72	te0463-01	Chinchilla lacayo.	2	6
73	te0463-00	Don Rodrigo Giron.	1	4
74	te0463-06	Liberio viejo.	2	6
75	te0463-00	Don Rodrigo Giron.	1	2
