num	id	name	numlines	numwords
1	te0051-01	Iupangui.	5	21
2	te0051-18	Acompañamiento, y Musica.	6	35
3	te0051-94	(unknown)	10	43
4	te0051-01	Iupangui.	21	98
5	te0051-95	(unknown)	2	8
6	te0051-94	(unknown)	7	37
7	te0051-01	Iupangui.	9	48
8	te0051-04	Vn Sacerdote.	9	41
9	te0051-00	Guascar, Inga Rey.	2	6
10	te0051-03	Tucapel.	2	10
11	te0051-01	Iupangui.	1	5
12	te0051-96	(unknown)	1	6
13	te0051-01	Iupangui.	2	8
14	te0051-18	Acompañamiento, y Musica.	5	32
15	te0051-97	(unknown)	1	2
16	te0051-94	(unknown)	4	19
17	te0051-01	Iupangui.	24	112
18	te0051-94	(unknown)	4	18
19	te0051-18	Acompañamiento, y Musica.	3	14
20	te0051-10	Piçarro.	3	11
21	te0051-99	(unknown)	1	3
22	te0051-94	(unknown)	2	9
23	te0051-08	Vn Indio llamado Andrès.	1	1
24	te0051-93	(unknown)	1	1
25	te0051-98	(unknown)	1	2
26	te0051-94	(unknown)	2	9
27	te0051-26	Guat.	3	9
28	te0051-01	Iupangui.	2	6
29	te0051-00	Guascar, Inga Rey.	10	51
30	te0051-94	(unknown)	15	62
31	te0051-00	Guascar, Inga Rey.	4	11
32	te0051-94	(unknown)	1	3
33	te0051-00	Guascar, Inga Rey.	1	1
34	te0051-01	Iupangui.	2	10
35	te0051-00	Guascar, Inga Rey.	77	379
36	te0051-94	(unknown)	11	50
37	te0051-01	Iupangui.	6	27
38	te0051-00	Guascar, Inga Rey.	2	10
39	te0051-99	(unknown)	1	4
40	te0051-03	Tucapel.	1	3
41	te0051-27	Glau.	1	2
42	te0051-03	Tucapel.	2	11
43	te0051-27	Glau.	1	3
44	te0051-03	Tucapel.	1	1
45	te0051-27	Glau.	1	1
46	te0051-03	Tucapel.	5	20
47	te0051-94	(unknown)	10	50
48	te0051-98	(unknown)	2	9
49	te0051-00	Guascar, Inga Rey.	2	8
50	te0051-98	(unknown)	1	2
51	te0051-07	Vnos Indios.	1	2
52	te0051-93	(unknown)	1	2
53	te0051-99	(unknown)	1	2
54	te0051-03	Tucapel.	2	9
55	te0051-94	(unknown)	4	17
56	te0051-00	Guascar, Inga Rey.	5	19
57	te0051-99	(unknown)	2	5
58	te0051-08	Vn Indio llamado Andrès.	4	14
59	te0051-01	Iupangui.	8	31
60	te0051-94	(unknown)	1	1
61	te0051-01	Iupangui.	7	29
62	te0051-94	(unknown)	7	28
63	te0051-01	Iupangui.	4	18
64	te0051-98	(unknown)	1	4
65	te0051-10	Piçarro.	7	31
66	te0051-11	Almagro.	26	112
67	te0051-10	Piçarro.	15	67
68	te0051-12	Candia.	26	128
69	te0051-10	Piçarro.	2	10
70	te0051-12	Candia.	9	46
71	te0051-10	Piçarro.	2	8
72	te0051-11	Almagro.	5	27
73	te0051-12	Candia.	7	35
74	te0051-11	Almagro.	6	29
75	te0051-12	Candia.	1	4
76	te0051-11	Almagro.	1	3
77	te0051-10	Piçarro.	9	42
78	te0051-96	(unknown)	2	10
79	te0051-10	Piçarro.	3	15
80	te0051-12	Candia.	4	17
81	te0051-10	Piçarro.	5	20
82	te0051-24	Voz.	2	4
83	te0051-03	Tucapel.	7	33
84	te0051-01	Iupangui.	10	48
85	te0051-03	Tucapel.	6	28
86	te0051-01	Iupangui.	16	83
87	te0051-03	Tucapel.	2	10
88	te0051-01	Iupangui.	1	2
89	te0051-03	Tucapel.	2	8
90	te0051-01	Iupangui.	4	15
91	te0051-03	Tucapel.	1	4
92	te0051-01	Iupangui.	2	7
93	te0051-03	Tucapel.	2	7
94	te0051-01	Iupangui.	4	17
95	te0051-03	Tucapel.	3	12
96	te0051-01	Iupangui.	2	10
97	te0051-03	Tucapel.	1	2
98	te0051-01	Iupangui.	4	18
99	te0051-28	Tur.	2	6
100	te0051-01	Iupangui.	5	22
101	te0051-03	Tucapel.	6	19
102	te0051-01	Iupangui.	7	32
103	te0051-03	Tucapel.	2	8
104	te0051-01	Iupangui.	11	45
105	te0051-03	Tucapel.	3	13
106	te0051-12	Candia.	10	44
107	te0051-01	Iupangui.	6	29
108	te0051-12	Candia.	8	38
109	te0051-01	Iupangui.	3	13
110	te0051-12	Candia.	4	21
111	te0051-01	Iupangui.	2	10
112	te0051-03	Tucapel.	3	17
113	te0051-01	Iupangui.	7	38
114	te0051-12	Candia.	12	58
115	te0051-01	Iupangui.	7	34
116	te0051-12	Candia.	7	35
117	te0051-01	Iupangui.	27	145
118	te0051-12	Candia.	2	7
119	te0051-03	Tucapel.	4	22
120	te0051-12	Candia.	1	3
121	te0051-24	Voz.	2	12
122	te0051-03	Tucapel.	2	8
123	te0051-12	Candia.	22	96
124	te0051-03	Tucapel.	6	30
125	te0051-12	Candia.	9	34
126	te0051-03	Tucapel.	5	26
127	te0051-12	Candia.	12	48
128	te0051-03	Tucapel.	1	4
129	te0051-12	Candia.	3	18
130	te0051-03	Tucapel.	4	22
131	te0051-12	Candia.	12	56
132	te0051-06	La Idolatria.	21	141
133	te0051-98	(unknown)	1	3
134	te0051-99	(unknown)	1	4
135	te0051-06	La Idolatria.	29	183
136	te0051-98	(unknown)	1	8
137	te0051-06	La Idolatria.	3	16
138	te0051-95	(unknown)	1	8
139	te0051-00	Guascar, Inga Rey.	3	16
140	te0051-94	(unknown)	2	13
141	te0051-98	(unknown)	3	16
142	te0051-94	(unknown)	1	1
143	te0051-01	Iupangui.	33	212
144	te0051-27	Glau.	3	22
