num	id	name	numlines	numwords
1	te0057-06	Irene, hija del Rey.	1	3
2	te0057-08	Flora, Dama.	2	2
3	te0057-07	Siluia, Dama.	1	1
4	te0057-08	Flora, Dama.	1	1
5	te0057-06	Irene, hija del Rey.	21	101
6	te0057-07	Siluia, Dama.	1	1
7	te0057-08	Flora, Dama.	1	1
8	te0057-07	Siluia, Dama.	1	1
9	te0057-06	Irene, hija del Rey.	3	14
10	te0057-07	Siluia, Dama.	2	6
11	te0057-06	Irene, hija del Rey.	4	18
12	te0057-08	Flora, Dama.	1	4
13	te0057-06	Irene, hija del Rey.	5	20
14	te0057-08	Flora, Dama.	3	14
15	te0057-06	Irene, hija del Rey.	37	183
16	te0057-04	El Demonio.	1	3
17	te0057-06	Irene, hija del Rey.	12	51
18	te0057-04	El Demonio.	27	132
19	te0057-06	Irene, hija del Rey.	95	459
20	te0057-04	El Demonio.	23	107
21	te0057-06	Irene, hija del Rey.	1	6
22	te0057-04	El Demonio.	76	363
23	te0057-06	Irene, hija del Rey.	1	4
24	te0057-04	El Demonio.	1	3
25	te0057-06	Irene, hija del Rey.	7	35
26	te0057-04	El Demonio.	2	11
27	te0057-06	Irene, hija del Rey.	8	33
28	te0057-04	El Demonio.	15	66
29	te0057-06	Irene, hija del Rey.	2	11
30	te0057-03	Ceusis, Principe.	2	11
31	te0057-11	Criados, y Musicos.	3	14
32	te0057-03	Ceusis, Principe.	7	31
33	te0057-11	Criados, y Musicos.	3	13
34	te0057-03	Ceusis, Principe.	5	29
35	te0057-11	Criados, y Musicos.	2	8
36	te0057-03	Ceusis, Principe.	10	45
37	te0057-04	El Demonio.	12	58
38	te0057-11	Criados, y Musicos.	1	2
39	te0057-03	Ceusis, Principe.	9	45
40	te0057-11	Criados, y Musicos.	2	7
41	te0057-03	Ceusis, Principe.	4	18
42	te0057-06	Irene, hija del Rey.	2	11
43	te0057-04	El Demonio.	4	16
44	te0057-02	Licanoro, Principe.	8	40
45	te0057-05	Vn Sacerdote de Astarot.	1	4
46	te0057-02	Licanoro, Principe.	3	11
47	te0057-05	Vn Sacerdote de Astarot.	1	3
48	te0057-02	Licanoro, Principe.	3	13
49	te0057-05	Vn Sacerdote de Astarot.	2	7
50	te0057-02	Licanoro, Principe.	4	19
51	te0057-05	Vn Sacerdote de Astarot.	2	10
52	te0057-02	Licanoro, Principe.	14	68
53	te0057-05	Vn Sacerdote de Astarot.	1	6
54	te0057-02	Licanoro, Principe.	4	18
55	te0057-05	Vn Sacerdote de Astarot.	4	16
56	te0057-02	Licanoro, Principe.	2	8
57	te0057-04	El Demonio.	6	29
58	te0057-05	Vn Sacerdote de Astarot.	2	9
59	te0057-02	Licanoro, Principe.	2	6
60	te0057-05	Vn Sacerdote de Astarot.	2	4
61	te0057-02	Licanoro, Principe.	1	3
62	te0057-05	Vn Sacerdote de Astarot.	1	2
63	te0057-02	Licanoro, Principe.	5	23
64	te0057-05	Vn Sacerdote de Astarot.	4	22
65	te0057-02	Licanoro, Principe.	2	10
66	te0057-06	Irene, hija del Rey.	3	13
67	te0057-04	El Demonio.	6	24
68	te0057-06	Irene, hija del Rey.	3	12
69	te0057-04	El Demonio.	1	3
70	te0057-06	Irene, hija del Rey.	2	10
71	te0057-10	Liron, Villano.	1	1
72	te0057-09	Lesbia, Villana.	1	3
73	te0057-10	Liron, Villano.	9	38
74	te0057-09	Lesbia, Villana.	1	3
75	te0057-10	Liron, Villano.	1	3
76	te0057-09	Lesbia, Villana.	2	8
77	te0057-10	Liron, Villano.	3	16
78	te0057-09	Lesbia, Villana.	1	4
79	te0057-10	Liron, Villano.	44	228
80	te0057-09	Lesbia, Villana.	7	39
81	te0057-10	Liron, Villano.	1	3
82	te0057-09	Lesbia, Villana.	1	2
83	te0057-10	Liron, Villano.	2	8
84	te0057-09	Lesbia, Villana.	1	4
85	te0057-10	Liron, Villano.	1	4
86	te0057-09	Lesbia, Villana.	1	2
87	te0057-10	Liron, Villano.	1	2
88	te0057-09	Lesbia, Villana.	1	5
89	te0057-10	Liron, Villano.	1	5
90	te0057-09	Lesbia, Villana.	1	2
91	te0057-10	Liron, Villano.	2	6
92	te0057-09	Lesbia, Villana.	1	7
93	te0057-10	Liron, Villano.	1	7
94	te0057-09	Lesbia, Villana.	1	4
95	te0057-98	(unknown)	1	2
96	te0057-10	Liron, Villano.	1	4
97	te0057-09	Lesbia, Villana.	8	43
98	te0057-10	Liron, Villano.	5	22
99	te0057-09	Lesbia, Villana.	5	22
100	te0057-01	El Rey Polemon.	16	87
101	te0057-03	Ceusis, Principe.	6	33
102	te0057-10	Liron, Villano.	1	10
103	te0057-09	Lesbia, Villana.	1	3
104	te0057-10	Liron, Villano.	1	6
105	te0057-01	El Rey Polemon.	5	28
